# Biomass Compilation of Herbaceous Systems
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/291
# The newest version of the data https://lter.kbs.msu.edu/datatables/291.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/22.eml
#
# 
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# Year		sample year
# Campaign		sampling campaign
# Date		date the sample was collected
# Treatment		treatment of the sampled plot
# Replicate		replicate of the sampled plot
# Station		sampling station within the plot
# Species		species collected
# Fraction		plant fraction collected (WHOLE, SEED, VEG)
# Biomass_g	gramsPerSquareMeter	measured biomass in grams per meter squared
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#2023-08-08 Changed campaigns of non-crop biomass from Harvest to Peak Biomass as non-crops were never harvested.
#
Year,Campaign,Date,Treatment,Replicate,Station,Species,Fraction,Biomass_g
1999,Harvest,1999-09-14,T3,R2,S1,Trifolium pratense L.,WHOLE,0.47
1999,Harvest,1999-09-14,T3,R2,S1,Panicum dichotomiflorum Michx.,WHOLE,0.04
1999,Harvest,1999-09-14,T3,R2,S1,Daucus carota L.,WHOLE,0.01
1999,Harvest,1999-09-14,T3,R2,S1,Chenopodium album L.,WHOLE,0.14
1999,Harvest,1999-09-13,T1,R1,S1,Zea mays L. (*),STOVER,792.301
1999,Harvest,1999-09-13,T1,R1,S2,Zea mays L. (*),SEED,379.6238
1999,Harvest,1999-09-13,T1,R1,S2,Zea mays L. (*),STOVER,695.9843
1999,Harvest,1999-09-13,T1,R1,S2,Zea mays L. (*),WHOLE,1075.6081
1999,Harvest,1999-09-13,T1,R1,S3,Zea mays L. (*),SEED,337.0691
1999,Harvest,1999-09-13,T1,R1,S3,Zea mays L. (*),STOVER,617.9528
1999,Harvest,1999-09-13,T1,R1,S3,Zea mays L. (*),WHOLE,955.0219
1999,Harvest,1999-09-13,T1,R1,S4,Zea mays L. (*),SEED,528.1452
1999,Harvest,1999-09-13,T1,R1,S4,Zea mays L. (*),STOVER,968.259
1999,Harvest,1999-09-13,T1,R1,S4,Zea mays L. (*),WHOLE,1496.4042
1999,Harvest,1999-09-13,T1,R1,S5,Zea mays L. (*),SEED,476.4304
1999,Harvest,1999-09-13,T1,R1,S5,Zea mays L. (*),STOVER,873.4471
1999,Harvest,1999-09-13,T1,R1,S5,Zea mays L. (*),WHOLE,1349.8775
1999,Harvest,1999-09-13,T1,R2,S1,Zea mays L. (*),SEED,471.881
1999,Harvest,1999-09-13,T1,R2,S1,Zea mays L. (*),STOVER,805.4331
1999,Harvest,1999-09-13,T1,R2,S1,Zea mays L. (*),WHOLE,1277.3141
1999,Harvest,1999-09-13,T1,R2,S2,Zea mays L. (*),SEED,690.2362
1999,Harvest,1999-09-13,T1,R2,S2,Zea mays L. (*),STOVER,1178.1452
1999,Harvest,1999-09-13,T1,R2,S2,Zea mays L. (*),WHOLE,1868.3814
1999,Harvest,1999-09-13,T1,R2,S3,Zea mays L. (*),SEED,301.7673
1999,Harvest,1999-09-13,T1,R2,S3,Zea mays L. (*),STOVER,515.0831
1999,Harvest,1999-09-13,T1,R2,S3,Zea mays L. (*),WHOLE,816.8503999999999
1999,Harvest,1999-09-13,T1,R2,S4,Zea mays L. (*),SEED,571.9685
1999,Harvest,1999-09-13,T1,R2,S4,Zea mays L. (*),STOVER,976.2642
1999,Harvest,1999-09-13,T1,R2,S4,Zea mays L. (*),WHOLE,1548.2327
1999,Harvest,1999-09-13,T1,R2,S5,Zea mays L. (*),SEED,246.0192
1999,Harvest,1999-09-13,T1,R2,S5,Zea mays L. (*),STOVER,419.9125
1999,Harvest,1999-09-13,T1,R2,S5,Zea mays L. (*),WHOLE,665.9317000000001
1999,Harvest,1999-09-13,T1,R3,S1,Zea mays L. (*),SEED,272.9746
1999,Harvest,1999-09-13,T1,R3,S1,Zea mays L. (*),STOVER,504.6194
1999,Harvest,1999-09-13,T1,R3,S1,Zea mays L. (*),WHOLE,777.594
1999,Harvest,1999-09-13,T1,R3,S2,Zea mays L. (*),SEED,412.3797
1999,Harvest,1999-09-13,T1,R3,S2,Zea mays L. (*),STOVER,762.3272
1999,Harvest,1999-09-13,T1,R3,S2,Zea mays L. (*),WHOLE,1174.7069
1999,Harvest,1999-09-13,T1,R3,S3,Zea mays L. (*),SEED,591.4698
1999,Harvest,1999-09-13,T1,R3,S3,Zea mays L. (*),STOVER,1093.3858
1999,Harvest,1999-09-13,T1,R3,S3,Zea mays L. (*),WHOLE,1684.8555999999999
1999,Harvest,1999-09-13,T1,R3,S4,Zea mays L. (*),SEED,819.9388
1999,Harvest,1999-09-13,T1,R3,S4,Zea mays L. (*),STOVER,1515.748
1999,Harvest,1999-09-13,T1,R3,S4,Zea mays L. (*),WHOLE,2335.6868
1999,Harvest,1999-09-13,T1,R3,S5,Zea mays L. (*),SEED,853.8758
1999,Harvest,1999-09-13,T1,R3,S5,Zea mays L. (*),STOVER,1578.4864
1999,Harvest,1999-09-13,T1,R3,S5,Zea mays L. (*),WHOLE,2432.3622
1999,Harvest,1999-09-13,T1,R4,S1,Zea mays L. (*),SEED,514.1645
1999,Harvest,1999-09-13,T1,R4,S1,Zea mays L. (*),STOVER,841.6448
1999,Harvest,1999-09-13,T1,R4,S1,Zea mays L. (*),WHOLE,1355.8093
1999,Harvest,1999-09-13,T1,R4,S2,Zea mays L. (*),SEED,655.1094
1999,Harvest,1999-09-13,T1,R4,S2,Zea mays L. (*),STOVER,1072.3622
1999,Harvest,1999-09-13,T1,R4,S2,Zea mays L. (*),WHOLE,1727.4716
1999,Harvest,1999-09-13,T1,R4,S3,Zea mays L. (*),SEED,393.5258
1999,Harvest,1999-09-13,T1,R4,S3,Zea mays L. (*),STOVER,644.1732
1999,Harvest,1999-09-13,T1,R4,S3,Zea mays L. (*),WHOLE,1037.699
1999,Harvest,1999-09-13,T1,R4,S4,Zea mays L. (*),SEED,446.2817
1999,Harvest,1999-09-13,T1,R4,S4,Zea mays L. (*),STOVER,730.5249
1999,Harvest,1999-09-13,T1,R4,S4,Zea mays L. (*),WHOLE,1176.8066
1999,Harvest,1999-09-13,T1,R4,S5,Zea mays L. (*),SEED,450.9274
1999,Harvest,1999-09-13,T1,R4,S5,Zea mays L. (*),STOVER,738.1277
1999,Harvest,1999-09-13,T1,R4,S5,Zea mays L. (*),WHOLE,1189.0551
1999,Harvest,1999-09-13,T1,R5,S1,Zea mays L. (*),SEED,119.86
1999,Harvest,1999-09-13,T1,R5,S1,Zea mays L. (*),STOVER,470.2537
1999,Harvest,1999-09-13,T1,R5,S1,Zea mays L. (*),WHOLE,590.1137
1999,Harvest,1999-09-13,T1,R5,S2,Zea mays L. (*),SEED,296.8416
1999,Harvest,1999-09-13,T1,R5,S2,Zea mays L. (*),STOVER,415.1531
1999,Harvest,1999-09-13,T1,R5,S2,Zea mays L. (*),WHOLE,711.9947
1999,Harvest,1999-09-13,T1,R5,S3,Zea mays L. (*),SEED,532.8871
1999,Harvest,1999-09-13,T1,R5,S3,Zea mays L. (*),STOVER,580.2187
1999,Harvest,1999-09-13,T1,R5,S3,Zea mays L. (*),WHOLE,1113.1058
1999,Harvest,1999-09-13,T1,R5,S4,Zea mays L. (*),SEED,154.8819
1999,Harvest,1999-09-13,T1,R5,S4,Zea mays L. (*),STOVER,320.6912
1999,Harvest,1999-09-13,T1,R5,S4,Zea mays L. (*),WHOLE,475.57309999999995
1999,Harvest,1999-09-13,T1,R5,S5,Zea mays L. (*),SEED,357.3228
1999,Harvest,1999-09-13,T1,R5,S5,Zea mays L. (*),STOVER,397.0254
1999,Harvest,1999-09-13,T1,R5,S5,Zea mays L. (*),WHOLE,754.3481999999999
1999,Harvest,1999-09-13,T1,R6,S1,Zea mays L. (*),SEED,381.6448
1999,Harvest,1999-09-13,T1,R6,S1,Zea mays L. (*),STOVER,612.8259
1999,Harvest,1999-09-13,T1,R6,S1,Zea mays L. (*),WHOLE,994.4707000000001
1999,Harvest,1999-09-13,T1,R6,S2,Zea mays L. (*),SEED,326.0367
1999,Harvest,1999-09-13,T1,R6,S2,Zea mays L. (*),STOVER,523.5521
1999,Harvest,1999-09-13,T1,R6,S2,Zea mays L. (*),WHOLE,849.5888
1999,Harvest,1999-09-13,T1,R6,S3,Zea mays L. (*),SEED,593.0621
1999,Harvest,1999-09-13,T1,R6,S3,Zea mays L. (*),STOVER,952.3272
1999,Harvest,1999-09-13,T1,R6,S3,Zea mays L. (*),WHOLE,1545.3892999999998
1999,Harvest,1999-09-13,T1,R6,S4,Zea mays L. (*),SEED,372.4409
1999,Harvest,1999-09-13,T1,R6,S4,Zea mays L. (*),STOVER,598.0577
1999,Harvest,1999-09-13,T1,R6,S4,Zea mays L. (*),WHOLE,970.4985999999999
1999,Harvest,1999-09-13,T1,R6,S5,Zea mays L. (*),SEED,446.4304
1999,Harvest,1999-09-13,T1,R6,S5,Zea mays L. (*),STOVER,716.8766
1999,Harvest,1999-09-13,T1,R6,S5,Zea mays L. (*),WHOLE,1163.307
1999,Harvest,1999-09-13,T2,R1,S1,Zea mays L. (*),SEED,456.1942
1999,Harvest,1999-09-13,T2,R1,S1,Zea mays L. (*),STOVER,999.5013
1999,Harvest,1999-09-13,T2,R1,S1,Zea mays L. (*),WHOLE,1455.6955
1999,Harvest,1999-09-13,T2,R1,S2,Zea mays L. (*),SEED,306.2642
1999,Harvest,1999-09-13,T2,R1,S2,Zea mays L. (*),STOVER,671.0149
1999,Harvest,1999-09-13,T2,R1,S2,Zea mays L. (*),WHOLE,977.2791
1999,Harvest,1999-09-13,T2,R1,S3,Zea mays L. (*),SEED,211.8198
1999,Harvest,1999-09-13,T2,R1,S3,Zea mays L. (*),STOVER,464.0945
1999,Harvest,1999-09-13,T2,R1,S3,Zea mays L. (*),WHOLE,675.9142999999999
1999,Harvest,1999-09-13,T2,R1,S4,Zea mays L. (*),SEED,372.3535
1999,Harvest,1999-09-13,T2,R1,S4,Zea mays L. (*),STOVER,815.8093
1999,Harvest,1999-09-13,T2,R1,S4,Zea mays L. (*),WHOLE,1188.1628
1999,Harvest,1999-09-13,T2,R1,S5,Zea mays L. (*),SEED,361.8635
1999,Harvest,1999-09-13,T2,R1,S5,Zea mays L. (*),STOVER,792.8259
1999,Harvest,1999-09-13,T2,R1,S5,Zea mays L. (*),WHOLE,1154.6894
1999,Harvest,1999-09-13,T2,R2,S1,Zea mays L. (*),SEED,313.7183
1999,Harvest,1999-09-13,T2,R2,S1,Zea mays L. (*),STOVER,557.6115
1999,Harvest,1999-09-13,T2,R2,S1,Zea mays L. (*),WHOLE,871.3298
1999,Harvest,1999-09-13,T2,R2,S2,Zea mays L. (*),SEED,177.5328
1999,Harvest,1999-09-13,T2,R2,S2,Zea mays L. (*),STOVER,315.5381
1999,Harvest,1999-09-13,T2,R2,S2,Zea mays L. (*),WHOLE,493.0709
1999,Harvest,1999-09-13,T2,R2,S3,Zea mays L. (*),SEED,273.8933
1999,Harvest,1999-09-13,T2,R2,S3,Zea mays L. (*),STOVER,486.8066
1999,Harvest,1999-09-13,T2,R2,S3,Zea mays L. (*),WHOLE,760.6999000000001
1999,Harvest,1999-09-13,T2,R2,S4,Zea mays L. (*),SEED,398.2415
1999,Harvest,1999-09-13,T2,R2,S4,Zea mays L. (*),STOVER,707.8303
1999,Harvest,1999-09-13,T2,R2,S4,Zea mays L. (*),WHOLE,1106.0718
1999,Harvest,1999-09-13,T2,R2,S5,Zea mays L. (*),SEED,396.1417
1999,Harvest,1999-09-13,T2,R2,S5,Zea mays L. (*),STOVER,704.1032
1999,Harvest,1999-09-13,T2,R2,S5,Zea mays L. (*),WHOLE,1100.2449000000001
1999,Harvest,1999-09-13,T2,R3,S1,Zea mays L. (*),SEED,198.5477
1999,Harvest,1999-09-13,T2,R3,S1,Zea mays L. (*),STOVER,585.8705
1999,Harvest,1999-09-13,T2,R3,S1,Zea mays L. (*),WHOLE,784.4182
1999,Harvest,1999-09-13,T2,R3,S2,Zea mays L. (*),SEED,170.3937
1999,Harvest,1999-09-13,T2,R3,S2,Zea mays L. (*),STOVER,502.7997
1999,Harvest,1999-09-13,T2,R3,S2,Zea mays L. (*),WHOLE,673.1934
1999,Harvest,1999-09-13,T2,R3,S3,Zea mays L. (*),SEED,256.3692
1999,Harvest,1999-09-13,T2,R3,S3,Zea mays L. (*),STOVER,756.4829
1999,Harvest,1999-09-13,T2,R3,S3,Zea mays L. (*),WHOLE,1012.8521
1999,Harvest,1999-09-13,T2,R3,S4,Zea mays L. (*),SEED,507.2703
1999,Harvest,1999-09-13,T2,R3,S4,Zea mays L. (*),STOVER,1496.8329
1999,Harvest,1999-09-13,T2,R3,S4,Zea mays L. (*),WHOLE,2004.1032
1999,Harvest,1999-09-13,T2,R3,S5,Zea mays L. (*),SEED,396.2642
1999,Harvest,1999-09-13,T2,R3,S5,Zea mays L. (*),STOVER,1169.2563
1999,Harvest,1999-09-13,T2,R3,S5,Zea mays L. (*),WHOLE,1565.5205
1999,Harvest,1999-09-13,T2,R4,S1,Zea mays L. (*),SEED,340.105
1999,Harvest,1999-09-13,T2,R4,S1,Zea mays L. (*),STOVER,633.3771
1999,Harvest,1999-09-13,T2,R4,S1,Zea mays L. (*),WHOLE,973.4821000000001
1999,Harvest,1999-09-13,T2,R4,S2,Zea mays L. (*),SEED,278.119
1999,Harvest,1999-09-13,T2,R4,S5,Zea mays L. (*),SEED,500.4812
1999,Harvest,1999-09-13,T2,R4,S5,Zea mays L. (*),STOVER,932.021
1999,Harvest,1999-09-13,T2,R4,S5,Zea mays L. (*),WHOLE,1432.5022
1999,Harvest,1999-09-13,T2,R5,S1,Zea mays L. (*),SEED,335.4856
1999,Harvest,1999-09-13,T2,R5,S1,Zea mays L. (*),STOVER,546.7454
1999,Harvest,1999-09-13,T2,R5,S1,Zea mays L. (*),WHOLE,882.231
1999,Harvest,1999-09-13,T2,R5,S2,Zea mays L. (*),SEED,396.5704
1999,Harvest,1999-09-13,T2,R5,S2,Zea mays L. (*),STOVER,646.2905
1999,Harvest,1999-09-13,T2,R5,S2,Zea mays L. (*),WHOLE,1042.8609
1999,Harvest,1999-09-13,T2,R5,S3,Zea mays L. (*),SEED,204.6457
1999,Harvest,1999-09-13,T2,R5,S3,Zea mays L. (*),STOVER,333.5171
1999,Harvest,1999-09-13,T2,R5,S3,Zea mays L. (*),WHOLE,538.1628000000001
1999,Harvest,1999-09-13,T2,R5,S4,Zea mays L. (*),SEED,675.9405
1999,Harvest,1999-09-13,T2,R5,S4,Zea mays L. (*),STOVER,1101.5573
1999,Harvest,1999-09-13,T2,R5,S4,Zea mays L. (*),WHOLE,1777.4978
1999,Harvest,1999-09-13,T2,R5,S5,Zea mays L. (*),SEED,234.4007
1999,Harvest,1999-09-13,T2,R5,S5,Zea mays L. (*),STOVER,381.9948
1999,Harvest,1999-09-13,T2,R5,S5,Zea mays L. (*),WHOLE,616.3955
1999,Harvest,1999-09-13,T2,R6,S1,Zea mays L. (*),SEED,427.6115
1999,Harvest,1999-09-13,T2,R6,S1,Zea mays L. (*),STOVER,670.0875
1999,Harvest,1999-09-13,T2,R6,S1,Zea mays L. (*),WHOLE,1097.699
1999,Harvest,1999-09-13,T2,R6,S2,Zea mays L. (*),SEED,579.1076
1999,Harvest,1999-09-13,T2,R6,S2,Zea mays L. (*),STOVER,907.4978
1999,Harvest,1999-09-13,T2,R6,S2,Zea mays L. (*),WHOLE,1486.6054
1999,Harvest,1999-09-13,T2,R6,S3,Zea mays L. (*),SEED,555.9143
1999,Harvest,1999-09-13,T2,R6,S3,Zea mays L. (*),STOVER,871.1374
1999,Harvest,1999-09-13,T2,R6,S3,Zea mays L. (*),WHOLE,1427.0517
1999,Harvest,1999-09-13,T2,R6,S4,Zea mays L. (*),SEED,488.364
1999,Harvest,1999-09-13,T2,R6,S4,Zea mays L. (*),STOVER,765.2843
1999,Harvest,1999-09-13,T2,R6,S4,Zea mays L. (*),WHOLE,1253.6483
1999,Harvest,1999-09-13,T2,R6,S5,Zea mays L. (*),SEED,511.9773
1999,Harvest,1999-09-13,T2,R6,S5,Zea mays L. (*),STOVER,802.2922
1999,Harvest,1999-09-13,T2,R6,S5,Zea mays L. (*),WHOLE,1314.2694999999999
1999,Harvest,1999-09-13,T3,R1,S1,Zea mays L. (*),SEED,243.3508
1999,Harvest,1999-09-13,T3,R1,S1,Zea mays L. (*),STOVER,760.8399
1999,Harvest,1999-09-13,T3,R1,S1,Zea mays L. (*),WHOLE,1004.1906999999999
1999,Harvest,1999-09-13,T3,R1,S2,Zea mays L. (*),SEED,329.4751
1999,Harvest,1999-09-13,T3,R1,S2,Zea mays L. (*),STOVER,1030.1225
1999,Harvest,1999-09-13,T3,R1,S2,Zea mays L. (*),WHOLE,1359.5976
1999,Harvest,1999-09-13,T3,R1,S3,Zea mays L. (*),SEED,197.9178
1999,Harvest,1999-09-13,T3,R1,S3,Zea mays L. (*),STOVER,618.7839
1999,Harvest,1999-09-13,T3,R1,S3,Zea mays L. (*),WHOLE,816.7017000000001
1999,Harvest,1999-09-13,T3,R1,S4,Zea mays L. (*),SEED,359.4226
1999,Harvest,1999-09-13,T3,R1,S4,Zea mays L. (*),STOVER,1123.7533
1999,Harvest,1999-09-13,T3,R1,S4,Zea mays L. (*),WHOLE,1483.1759000000002
1999,Harvest,1999-09-13,T3,R1,S5,Zea mays L. (*),SEED,222.0385
1999,Harvest,1999-09-13,T3,R1,S5,Zea mays L. (*),STOVER,694.2257
1999,Harvest,1999-09-13,T3,R1,S5,Zea mays L. (*),WHOLE,916.2642
1999,Harvest,1999-09-13,T3,R2,S1,Zea mays L. (*),SEED,361.1111
1999,Harvest,1999-09-13,T3,R2,S1,Zea mays L. (*),STOVER,985.8005
1999,Harvest,1999-09-13,T3,R2,S1,Zea mays L. (*),WHOLE,1346.9116000000001
1999,Harvest,1999-09-13,T3,R2,S2,Zea mays L. (*),SEED,427.5066
1999,Harvest,1999-09-13,T3,R2,S2,Zea mays L. (*),STOVER,1167.0691
1999,Harvest,1999-09-13,T3,R2,S2,Zea mays L. (*),WHOLE,1594.5756999999999
1999,Harvest,1999-09-13,T3,R2,S3,Zea mays L. (*),SEED,503.7358
1999,Harvest,1999-09-13,T3,R2,S3,Zea mays L. (*),STOVER,1375.1706
1999,Harvest,1999-09-13,T3,R2,S3,Zea mays L. (*),WHOLE,1878.9063999999998
1999,Harvest,1999-09-13,T3,R2,S4,Zea mays L. (*),SEED,438.7489
1999,Harvest,1999-09-13,T3,R2,S4,Zea mays L. (*),STOVER,1197.7603
1999,Harvest,1999-09-13,T3,R2,S4,Zea mays L. (*),WHOLE,1636.5092
1999,Harvest,1999-09-13,T3,R2,S5,Zea mays L. (*),SEED,724.5669
1999,Harvest,1999-09-13,T3,R2,S5,Zea mays L. (*),STOVER,1978.014
1999,Harvest,1999-09-13,T3,R2,S5,Zea mays L. (*),WHOLE,2702.5809
1999,Harvest,1999-09-13,T4,R6,S5,Zea mays L. (*),WHOLE,1323.7095
1999,Harvest,1999-09-13,T4,R6,S5,Zea mays L. (*),STOVER,837.3228
1999,Harvest,1999-09-13,T4,R6,S5,Zea mays L. (*),SEED,486.3867
1999,Harvest,1999-09-13,T4,R6,S4,Zea mays L. (*),WHOLE,1747.2352999999998
1999,Harvest,1999-09-13,T4,R6,S4,Zea mays L. (*),STOVER,1105.2231
1999,Harvest,1999-09-13,T4,R6,S4,Zea mays L. (*),SEED,642.0122
1999,Harvest,1999-09-13,T4,R6,S3,Zea mays L. (*),WHOLE,1065.2581
1999,Harvest,1999-09-13,T4,R6,S3,Zea mays L. (*),STOVER,673.832
1999,Harvest,1999-09-13,T4,R6,S3,Zea mays L. (*),SEED,391.4261
1999,Harvest,1999-09-13,T4,R6,S2,Zea mays L. (*),WHOLE,1430.1662999999999
1999,Harvest,1999-09-13,T4,R6,S2,Zea mays L. (*),STOVER,904.6632
1999,Harvest,1999-09-13,T4,R6,S2,Zea mays L. (*),SEED,525.5031
1999,Harvest,1999-09-13,T4,R6,S1,Zea mays L. (*),WHOLE,900.035
1999,Harvest,1999-09-13,T4,R6,S1,Zea mays L. (*),STOVER,569.3263
1999,Harvest,1999-09-13,T4,R6,S1,Zea mays L. (*),SEED,330.7087
1999,Harvest,1999-09-13,T4,R5,S5,Zea mays L. (*),WHOLE,721.2511
1999,Harvest,1999-09-13,T4,R5,S5,Zea mays L. (*),STOVER,440.6649
1999,Harvest,1999-09-13,T4,R5,S5,Zea mays L. (*),SEED,280.5862
1999,Harvest,1999-09-13,T4,R5,S4,Zea mays L. (*),WHOLE,1148.3989
1999,Harvest,1999-09-13,T4,R5,S4,Zea mays L. (*),STOVER,701.636
1999,Harvest,1999-09-13,T4,R5,S4,Zea mays L. (*),SEED,446.7629
1999,Harvest,1999-09-13,T4,R5,S3,Zea mays L. (*),WHOLE,1335.4506000000001
1999,Harvest,1999-09-13,T4,R5,S3,Zea mays L. (*),STOVER,815.923
1999,Harvest,1999-09-13,T4,R5,S3,Zea mays L. (*),SEED,519.5276
1999,Harvest,1999-09-13,T4,R5,S2,Zea mays L. (*),WHOLE,925.5555999999999
1999,Harvest,1999-09-13,T4,R5,S2,Zea mays L. (*),STOVER,565.4856
1999,Harvest,1999-09-13,T4,R5,S2,Zea mays L. (*),SEED,360.07
1999,Harvest,1999-09-13,T4,R5,S1,Zea mays L. (*),WHOLE,1095.1880999999998
1999,Harvest,1999-09-13,T4,R5,S1,Zea mays L. (*),STOVER,669.1251
1999,Harvest,1999-09-13,T4,R5,S1,Zea mays L. (*),SEED,426.063
1999,Harvest,1999-09-13,T4,R4,S5,Zea mays L. (*),WHOLE,2125.8006
1999,Harvest,1999-09-13,T4,R4,S5,Zea mays L. (*),STOVER,1369.0814
1999,Harvest,1999-09-13,T4,R4,S5,Zea mays L. (*),SEED,756.7192
1999,Harvest,1999-09-13,T4,R4,S4,Zea mays L. (*),WHOLE,1366.6667
1999,Harvest,1999-09-13,T4,R4,S4,Zea mays L. (*),STOVER,880.175
1999,Harvest,1999-09-13,T4,R4,S4,Zea mays L. (*),SEED,486.4917
1999,Harvest,1999-09-13,T4,R4,S3,Zea mays L. (*),WHOLE,2829.5625
1999,Harvest,1999-09-13,T4,R4,S3,Zea mays L. (*),STOVER,1822.3272
1999,Harvest,1999-09-13,T4,R4,S3,Zea mays L. (*),SEED,1007.2353
1999,Harvest,1999-09-13,T4,R4,S2,Zea mays L. (*),WHOLE,1642.511
1999,Harvest,1999-09-13,T4,R4,S2,Zea mays L. (*),STOVER,1057.8303
1999,Harvest,1999-09-13,T4,R4,S2,Zea mays L. (*),SEED,584.6807
1999,Harvest,1999-09-13,T4,R4,S1,Zea mays L. (*),WHOLE,1215.6518
1999,Harvest,1999-09-13,T4,R4,S1,Zea mays L. (*),STOVER,782.9134
1999,Harvest,1999-09-13,T4,R4,S1,Zea mays L. (*),SEED,432.7384
1999,Harvest,1999-09-13,T4,R3,S5,Zea mays L. (*),WHOLE,1967.7953000000002
1999,Harvest,1999-09-13,T4,R3,S5,Zea mays L. (*),STOVER,1355.1881
1999,Harvest,1999-09-13,T4,R3,S5,Zea mays L. (*),SEED,612.6072
1999,Harvest,1999-09-13,T4,R3,S4,Zea mays L. (*),WHOLE,1909.7026
1999,Harvest,1999-09-13,T4,R3,S4,Zea mays L. (*),STOVER,1315.1794
1999,Harvest,1999-09-13,T4,R3,S4,Zea mays L. (*),SEED,594.5232
1999,Harvest,1999-09-13,T4,R3,S3,Zea mays L. (*),WHOLE,1300.8137
1999,Harvest,1999-09-13,T4,R3,S3,Zea mays L. (*),STOVER,895.8443
1999,Harvest,1999-09-13,T4,R3,S3,Zea mays L. (*),SEED,404.9694
1999,Harvest,1999-09-13,T4,R3,S2,Zea mays L. (*),WHOLE,1186.3692
1999,Harvest,1999-09-13,T4,R3,S2,Zea mays L. (*),STOVER,817.0341
1999,Harvest,1999-09-13,T4,R3,S2,Zea mays L. (*),SEED,369.3351
1999,Harvest,1999-09-13,T4,R3,S1,Zea mays L. (*),WHOLE,1002.126
1999,Harvest,1999-09-13,T4,R3,S1,Zea mays L. (*),STOVER,690.1487
1999,Harvest,1999-09-13,T4,R3,S1,Zea mays L. (*),SEED,311.9773
1999,Harvest,1999-09-13,T4,R2,S5,Zea mays L. (*),WHOLE,1344.147
1999,Harvest,1999-09-13,T4,R2,S5,Zea mays L. (*),STOVER,963.1584
1999,Harvest,1999-09-13,T4,R2,S5,Zea mays L. (*),SEED,380.9886
1999,Harvest,1999-09-13,T4,R2,S4,Zea mays L. (*),WHOLE,1407.0428
1999,Harvest,1999-09-13,T4,R2,S4,Zea mays L. (*),STOVER,1008.2327
1999,Harvest,1999-09-13,T4,R2,S4,Zea mays L. (*),SEED,398.8101
1999,Harvest,1999-09-13,T4,R2,S3,Zea mays L. (*),WHOLE,1134.1995
1999,Harvest,1999-09-13,T4,R2,S3,Zea mays L. (*),STOVER,812.7209
1999,Harvest,1999-09-13,T4,R2,S3,Zea mays L. (*),SEED,321.4786
1999,Harvest,1999-09-13,T4,R2,S2,Zea mays L. (*),WHOLE,1108.1277
1999,Harvest,1999-09-13,T4,R2,S2,Zea mays L. (*),STOVER,794.042
1999,Harvest,1999-09-13,T4,R2,S2,Zea mays L. (*),SEED,314.0857
1999,Harvest,1999-09-13,T4,R2,S1,Zea mays L. (*),WHOLE,1113.7269999999999
1999,Harvest,1999-09-13,T4,R2,S1,Zea mays L. (*),STOVER,798.049
1999,Harvest,1999-09-13,T4,R2,S1,Zea mays L. (*),SEED,315.678
1999,Harvest,1999-09-13,T4,R1,S5,Zea mays L. (*),WHOLE,2224.0507
1999,Harvest,1999-09-13,T4,R1,S5,Zea mays L. (*),STOVER,1577.5678
1999,Harvest,1999-09-13,T4,R1,S5,Zea mays L. (*),SEED,646.4829
1999,Harvest,1999-09-13,T4,R1,S4,Zea mays L. (*),WHOLE,3425.888
1999,Harvest,1999-09-13,T4,R1,S4,Zea mays L. (*),STOVER,2430.0525
1999,Harvest,1999-09-13,T4,R1,S4,Zea mays L. (*),SEED,995.8355
1999,Harvest,1999-09-13,T4,R1,S3,Zea mays L. (*),WHOLE,1169.1513
1999,Harvest,1999-09-13,T4,R1,S3,Zea mays L. (*),STOVER,829.3088
1999,Harvest,1999-09-13,T4,R1,S3,Zea mays L. (*),SEED,339.8425
1999,Harvest,1999-09-13,T4,R1,S2,Zea mays L. (*),WHOLE,2126.0455
1999,Harvest,1999-09-13,T4,R1,S2,Zea mays L. (*),STOVER,1508.049
1999,Harvest,1999-09-13,T4,R1,S2,Zea mays L. (*),SEED,617.9965
1999,Harvest,1999-09-13,T4,R1,S1,Zea mays L. (*),WHOLE,1494.0420000000001
1999,Harvest,1999-09-13,T4,R1,S1,Zea mays L. (*),STOVER,1059.755
1999,Harvest,1999-09-13,T4,R1,S1,Zea mays L. (*),SEED,434.287
1999,Harvest,1999-09-13,T3,R6,S5,Zea mays L. (*),WHOLE,1139.3613
1999,Harvest,1999-09-13,T3,R6,S5,Zea mays L. (*),STOVER,845.6343
1999,Harvest,1999-09-13,T3,R6,S5,Zea mays L. (*),SEED,293.727
1999,Harvest,1999-09-13,T3,R6,S4,Zea mays L. (*),WHOLE,1537.0866
1999,Harvest,1999-09-13,T3,R6,S4,Zea mays L. (*),STOVER,1140.8311
1999,Harvest,1999-09-13,T3,R6,S4,Zea mays L. (*),SEED,396.2555
1999,Harvest,1999-09-13,T3,R6,S3,Zea mays L. (*),WHOLE,1171.4698
1999,Harvest,1999-09-13,T3,R6,S3,Zea mays L. (*),STOVER,869.4663
1999,Harvest,1999-09-13,T3,R6,S3,Zea mays L. (*),SEED,302.0035
